year,stAbbr,cropName,coName,st_crop_yr_co_prem
2002,IN,WHEAT,Parke,3318
2002,IN,WHEAT,Perry,1210
2002,IN,WHEAT,Pike,7350
2002,IN,WHEAT,Porter,5489
2002,IN,WHEAT,Posey,19663
2002,IN,WHEAT,Pulaski,2330
2002,IN,WHEAT,Putnam,4764
2002,IN,WHEAT,Randolph,8689
2002,IN,WHEAT,Ripley,4700
2002,IN,WHEAT,Rush,4892
2002,IN,WHEAT,Scott,2364
2002,IN,WHEAT,Shelby,7377
2002,IN,WHEAT,Spencer,13713
2002,IN,WHEAT,St Joseph,182
2002,IN,WHEAT,Sullivan,17037
2002,IN,WHEAT,Switzerland,3860
2002,IN,WHEAT,Tippecanoe,12329
2002,IN,WHEAT,Tipton,1557
2002,IN,WHEAT,Union,1440
2002,IN,WHEAT,Vanderburgh,3444
2002,IN,WHEAT,Vermillion,1677
2002,IN,WHEAT,Vigo,6355
2002,IN,WHEAT,Wabash,11298
2002,IN,WHEAT,Warren,6405
2002,IN,WHEAT,Warrick,6622
2002,IN,WHEAT,Washington,6399
2002,IN,WHEAT,Wayne,6740
2002,IN,WHEAT,Wells,3918
2002,IN,WHEAT,White,4995
2002,IN,WHEAT,Whitley,3321
2002,MN,CORN,Aitkin,14056
2002,MN,CORN,Anoka,67265
2002,MN,CORN,Becker,235763
2002,MN,CORN,Beltrami,50070
2002,MN,CORN,Benton,589398
2002,MN,CORN,Big Stone,1043424
2002,MN,CORN,Blue Earth,2884367
2002,MN,CORN,Brown,2406002
2002,MN,CORN,Carver,583812
2002,MN,CORN,Cass,67467
2002,MN,CORN,Chippewa,2107382
2002,MN,CORN,Chisago,256098
2002,MN,CORN,Clay,507500
2002,MN,CORN,Clearwater,22777
2002,MN,CORN,Cottonwood,2280490
2002,MN,CORN,Crow Wing,77065
2002,MN,CORN,Dakota,1055944
2002,MN,CORN,Douglas,742991
2002,MN,CORN,East Otter Tail,592602
2002,MN,CORN,East Polk,144039
2002,MN,CORN,Faribault,3346488
2002,MN,CORN,Fillmore,1942214
2002,MN,CORN,Freeborn,2802181
2002,MN,CORN,Goodhue,1597443
2002,MN,CORN,Grant,1476862
2002,MN,CORN,Hennepin,138516
2002,MN,CORN,Houston,385784
2002,MN,CORN,Hubbard,181538
2002,MN,CORN,Isanti,360586
2002,MN,CORN,Jackson,3004458
2002,MN,CORN,Kanabec,203369
2002,MN,CORN,Kandiyohi,1876197
2002,MN,CORN,Kittson,89219
2002,MN,CORN,Koochiching,5281
2002,MN,CORN,Lac Qui Parle,2077657
2002,MN,CORN,Lake of the Woods,1350
2002,MN,CORN,Le Sueur,1230347
2002,MN,CORN,Lincoln,1867440
2002,MN,CORN,Lyon,2781919
2002,MN,CORN,Mahnomen,235059
2002,MN,CORN,Marshall,137771
2002,MN,CORN,Martin,3194631
2002,MN,CORN,McLeod,1409186
2002,MN,CORN,Meeker,1369403
2002,MN,CORN,Mille Lacs,252806
2002,MN,CORN,Morrison,1199192
2002,MN,CORN,Mower,3059366
2002,MN,CORN,Murray,2742136
2002,MN,CORN,Nicollet,1811797
2002,MN,CORN,Nobles,2831630
2002,MN,CORN,Norman,375331
2002,MN,CORN,Olmsted,1441346
2002,MN,CORN,Pennington,94175
2002,MN,CORN,Pine,138867
2002,MN,CORN,Pipestone,1711237
2002,MN,CORN,Pope,1302465
2002,MN,CORN,Red Lake,86683
2002,MN,CORN,Redwood,3181892
2002,MN,CORN,Renville,3433667
2002,MN,CORN,Rice,1090236
2002,MN,CORN,Rock,1754360
2002,MN,CORN,Roseau,158558
2002,MN,CORN,Scott,482943
2002,MN,CORN,Sherburne,238727
2002,MN,CORN,Sibley,2109052
2002,MN,CORN,Stearns,2214076
2002,MN,CORN,Steele,1623543
2002,MN,CORN,Stevens,2082658
2002,MN,CORN,Swift,2389045
2002,MN,CORN,Todd,750691
2002,MN,CORN,Traverse,1691363
2002,MN,CORN,Wabasha,855386
2002,MN,CORN,Wadena,198676
2002,MN,CORN,Waseca,1556337
2002,MN,CORN,Washington,314746
2002,MN,CORN,Watonwan,1699878
2002,MN,CORN,West Otter Tail,961490
2002,MN,CORN,West Polk,156055
2002,MN,CORN,Wilkin,779109
2002,MN,CORN,Winona,846311
2002,MN,CORN,Wright,700687
2002,MN,CORN,Yellow Medicine,2808184
2002,MN,SOYBEANS,Aitkin,57667
2002,MN,SOYBEANS,Anoka,25261
2002,MN,SOYBEANS,Becker,1066715
2002,MN,SOYBEANS,Beltrami,10974
2002,MN,SOYBEANS,Benton,177272
2002,MN,SOYBEANS,Big Stone,981177
2002,MN,SOYBEANS,Blue Earth,1713993
2002,MN,SOYBEANS,Brown,1296604
2002,MN,SOYBEANS,Carver,252958
2002,MN,SOYBEANS,Chippewa,906270
2002,MN,SOYBEANS,Chisago,114296
2002,MN,SOYBEANS,Clay,1446953
2002,MN,SOYBEANS,Clearwater,60948
2002,MN,SOYBEANS,Cottonwood,1122320
2002,MN,SOYBEANS,Crow Wing,2093
2002,MN,SOYBEANS,Dakota,482219
2002,MN,SOYBEANS,Dodge,764924
2002,MN,SOYBEANS,Douglas,515276
2002,MN,SOYBEANS,East Otter Tail,175994
2002,MN,SOYBEANS,East Polk,915350
2002,MN,SOYBEANS,Faribault,1884146
2002,MN,SOYBEANS,Fillmore,801696
2002,MN,SOYBEANS,Freeborn,1647490
2002,MN,SOYBEANS,Goodhue,692227
2002,MN,SOYBEANS,Grant,1132746
2002,MN,SOYBEANS,Hennepin,89090
2002,MN,SOYBEANS,Houston,116561
2002,MN,SOYBEANS,Hubbard,13088
2002,MN,SOYBEANS,Isanti,205728
2002,MN,SOYBEANS,Jackson,1702572
2002,MN,SOYBEANS,Kanabec,73480
2002,MN,SOYBEANS,Kandiyohi,922331
2002,MN,SOYBEANS,Kittson,991581
2002,MN,SOYBEANS,Koochiching,29232
2002,MN,SOYBEANS,Lac Qui Parle,1275156
2002,MN,SOYBEANS,Lake of the Woods,3592
2002,MN,SOYBEANS,Le Sueur,734051
2002,MN,SOYBEANS,Lincoln,1160140
2002,MN,SOYBEANS,Lyon,1580317
2002,MN,SOYBEANS,Mahnomen,648629
2002,MN,SOYBEANS,Marshall,1824883
2002,MN,SOYBEANS,Martin,1735952
2002,MN,SOYBEANS,McLeod,769091
2002,MN,SOYBEANS,Meeker,873091
2002,MN,SOYBEANS,Mille Lacs,74724
2002,MN,SOYBEANS,Morrison,140043
2002,MN,SOYBEANS,Mower,1850744
2002,MN,SOYBEANS,Murray,1510645
2002,MN,SOYBEANS,Nicollet,993381
2002,MN,SOYBEANS,Nobles,1592183
2002,MN,SOYBEANS,Norman,1257285
2002,MN,SOYBEANS,Olmsted,658923
2002,MN,SOYBEANS,Pennington,945511
2002,MN,SOYBEANS,Pine,59759
2002,MN,SOYBEANS,Pipestone,921051
2002,MN,SOYBEANS,Pope,613548
2002,MN,SOYBEANS,Red Lake,599916
2002,MN,SOYBEANS,Redwood,1862046
2002,MN,SOYBEANS,Renville,1887543
2002,MN,SOYBEANS,Rice,519594
2002,MN,SOYBEANS,Rock,882206
2002,MN,SOYBEANS,Roseau,134679
2002,MN,SOYBEANS,Scott,237605
2002,MN,SOYBEANS,Sherburne,53729
2002,MN,SOYBEANS,Sibley,1132923
2002,MN,SOYBEANS,Stearns,609734
2002,MN,SOYBEANS,Steele,780016
2002,MN,SOYBEANS,Stevens,941553
2002,MN,SOYBEANS,Swift,1176182
2002,MN,SOYBEANS,Todd,258676
2002,MN,SOYBEANS,Traverse,1300302
2002,MN,SOYBEANS,Wabasha,277007
2002,MN,SOYBEANS,Wadena,33047
2002,MN,SOYBEANS,Waseca,850082
2002,MN,SOYBEANS,Washington,128748
2002,MN,SOYBEANS,Watonwan,940364
2002,MN,SOYBEANS,West Otter Tail,761804
2002,MN,SOYBEANS,West Polk,1356311
2002,MN,SOYBEANS,Wilkin,1181746
2002,MN,SOYBEANS,Winona,187592
2002,MN,SOYBEANS,Wright,414619
2002,MN,SOYBEANS,Yellow Medicine,1427835
2002,MN,WHEAT,Aitkin,0
2002,MN,WHEAT,Becker,749425
2002,MN,WHEAT,Beltrami,66713
2002,MN,WHEAT,Benton,2207
2002,MN,WHEAT,Big Stone,279156
2002,MN,WHEAT,Blue Earth,2141
2002,MN,WHEAT,Brown,14926
2002,MN,WHEAT,Cass,10080
2002,MN,WHEAT,Chippewa,12510
2002,MN,WHEAT,Chisago,2417
2002,MN,WHEAT,Clay,1436630
2002,MN,WHEAT,Clearwater,100589
2002,MN,WHEAT,Cottonwood,5590
2002,MN,WHEAT,Dakota,2206
2002,MN,WHEAT,Dodge,428
2002,MN,WHEAT,Douglas,103095
2002,MN,WHEAT,East Otter Tail,48454
2002,MN,WHEAT,East Polk,679278
2002,MN,WHEAT,Faribault,684
2002,MN,WHEAT,Fillmore,11373
2002,MN,WHEAT,Freeborn,123
2002,MN,WHEAT,Goodhue,1127
2002,MN,WHEAT,Hennepin,3746
2002,MN,WHEAT,Houston,48
2002,MN,WHEAT,Hubbard,9925
2002,MN,WHEAT,Isanti,3233
2002,MN,WHEAT,Jackson,4539
2002,MN,WHEAT,Kanabec,19606
2002,MN,WHEAT,Kandiyohi,26023
2002,MN,WHEAT,Kittson,2148363
2002,MN,WHEAT,Koochiching,22095
2002,MN,WHEAT,Lac Qui Parle,80846
2002,MN,WHEAT,Lake of the Woods,198453
2002,MN,WHEAT,Le Sueur,8696
2002,MN,WHEAT,Lincoln,83152
2002,MN,WHEAT,Lyon,34173
2002,MN,WHEAT,Mahnomen,447373
2002,MN,WHEAT,Marshall,3711992
2002,MN,WHEAT,Martin,0
2002,MN,WHEAT,McLeod,22799
2002,MN,WHEAT,Meeker,31494
2002,MN,WHEAT,Mille Lacs,895
2002,MN,WHEAT,Mower,721
2002,MN,WHEAT,Murray,2964
2002,MN,WHEAT,Nicollet,4480
2002,MN,WHEAT,Nobles,2865
2002,MN,WHEAT,Norman,1641987
2002,MN,WHEAT,Olmsted,0
2002,MN,WHEAT,Pennington,1190644
2002,MN,WHEAT,Pine,345
2002,MN,WHEAT,Pipestone,5437
2002,MN,WHEAT,Pope,58433
2002,MN,WHEAT,Red Lake,619979
2002,MN,WHEAT,Redwood,11735
2002,MN,WHEAT,Renville,24473
2002,MN,WHEAT,Rice,6443
2002,MN,WHEAT,Rock,529
2002,MN,WHEAT,Roseau,1799659
2002,MN,WHEAT,Scott,930
2002,MN,WHEAT,Sibley,9597
2002,MN,WHEAT,Stearns,33629
2002,MN,WHEAT,Steele,3009
2002,MN,WHEAT,Stevens,139263
2002,MN,WHEAT,Swift,64776
2002,MN,WHEAT,Todd,21025
2002,MN,WHEAT,Traverse,390266
2002,MN,WHEAT,Wabasha,524
2002,MN,WHEAT,Wadena,14851
2002,MN,WHEAT,Waseca,1114
2002,MN,WHEAT,Washington,0
2002,MN,WHEAT,Watonwan,2253
2002,MN,WHEAT,West Otter Tail,363292
2002,MN,WHEAT,West Polk,2272721
2002,MN,WHEAT,Wilkin,1115308
2002,MN,WHEAT,Wright,11947
2002,MN,WHEAT,Yellow Medicine,68000
2002,NE,CORN,Adams,1477585
2002,NE,CORN,Antelope,1758034
2002,NE,CORN,Banner,195619
2002,NE,CORN,Boone,1762923
2002,NE,CORN,Box Butte,557048
2002,NE,CORN,Boyd,410222
2002,NE,CORN,Brown,823729
2002,NE,CORN,Buffalo,2207800
2002,NE,CORN,Burt,1643758
2002,NE,CORN,Butler,1864265
2002,NE,CORN,Cass,1991064
2002,NE,CORN,Cedar,1977461
2002,NE,CORN,Chase,2016515
2002,NE,CORN,Cherry,250893
2002,NE,CORN,Cheyenne,366158
2002,NE,CORN,Clay,1991010
2002,NE,CORN,Colfax,1118023
2002,NE,CORN,Cuming,2061547
2002,NE,CORN,Custer,3627390
2002,NE,CORN,Dakota,639035
2002,NE,CORN,Dawes,39740
2002,NE,CORN,Dawson,3107813
2002,NE,CORN,Deuel,290480
2002,NE,CORN,Dixon,1029872
2002,NE,CORN,Dodge,1567586
2002,NE,CORN,Douglas,265713
2002,NE,CORN,Dundy,1936342
2002,NE,CORN,Fillmore,2247531
2002,NE,CORN,Franklin,889462
2002,NE,CORN,Frontier,1366319
2002,NE,CORN,Furnas,1148128
2002,NE,CORN,Garden,252084
2002,NE,CORN,Garfield,226980
2002,NE,CORN,Gosper,1003711
2002,NE,CORN,Greeley,1009989
2002,NE,CORN,Hall,1854290
2002,NE,CORN,Hamilton,2339255
2002,NE,CORN,Harlan,1078460
2002,NE,CORN,Hayes,1203022
2002,NE,CORN,Hitchcock,814369
2002,NE,CORN,Holt,1558454
2002,NE,CORN,Howard,1329339
2002,NE,CORN,Jefferson,1211159
2002,NE,CORN,Johnson,610474
2002,NE,CORN,Kearney,1709124
2002,NE,CORN,Keith,1245483
2002,NE,CORN,Keya Paha,167707
2002,NE,CORN,Kimball,300686
2002,NE,CORN,Knox,1787516
2002,NE,CORN,Lancaster,1970051
2002,NE,CORN,Lincoln,3575333
2002,NE,CORN,Logan,487731
2002,NE,CORN,Loup,136454
2002,NE,CORN,Madison,1379183
2002,NE,CORN,Merrick,1228435
2002,NE,CORN,Morrill,594588
2002,NE,CORN,Nance,1369168
2002,NE,CORN,Nemaha,2070490
2002,NE,CORN,Nuckolls,1082366
2002,NE,CORN,Otoe,1919031
2002,NE,CORN,Pawnee,796026
2002,NE,CORN,Perkins,2378048
2002,NE,CORN,Phelps,2181404
2002,NE,CORN,Pierce,1815443
2002,NE,CORN,Platte,1910910
2002,NE,CORN,Polk,1626181
2002,NE,CORN,Red Willow,1391673
2002,NE,CORN,Richardson,1647398
2002,NE,CORN,Saline,1580410
2002,NE,CORN,Sarpy,525606
2002,NE,CORN,Scotts Bluff,967237
2002,NE,CORN,Seward,1763069
2002,NE,CORN,Sheridan,418992
2002,NE,CORN,Sherman,1260766
2002,NE,CORN,Sioux,167035
2002,NE,CORN,Stanton,1039616
2002,NE,CORN,Thayer,1215740
2002,NE,CORN,Thurston,1118395
2002,NE,CORN,Valley,1144757
2002,NE,CORN,Washington,919473
2002,NE,CORN,Wayne,1614642
2002,NE,CORN,Webster,920203
2002,NE,CORN,Wheeler,525340
2002,NE,CORN,York,2342512
2002,NE,SOYBEANS,Adams,532342
2002,NE,SOYBEANS,Antelope,1132906
2002,NE,SOYBEANS,Boone,627888
2002,NE,SOYBEANS,Boyd,129208
2002,NE,SOYBEANS,Brown,132907
2002,NE,SOYBEANS,Buffalo,638039
2002,NE,SOYBEANS,Burt,909958
2002,NE,SOYBEANS,Butler,926670
2002,NE,SOYBEANS,Cass,1076414
2002,NE,SOYBEANS,Cedar,1074450
2002,NE,SOYBEANS,Chase,92586
2002,NE,SOYBEANS,Cherry,0
2002,NE,SOYBEANS,Cheyenne,20413
2002,NE,SOYBEANS,Clay,854766
2002,NE,SOYBEANS,Colfax,529310
2002,NE,SOYBEANS,Cuming,989174
2002,NE,SOYBEANS,Custer,615578
2002,NE,SOYBEANS,Dakota,360490
2002,NE,SOYBEANS,Dawson,491312
2002,NE,SOYBEANS,Dixon,566287
2002,NE,SOYBEANS,Dodge,760574
2002,NE,SOYBEANS,Douglas,142313
2002,NE,SOYBEANS,Dundy,33409
2002,NE,SOYBEANS,Fillmore,1053697
2002,NE,SOYBEANS,Franklin,506761
2002,NE,SOYBEANS,Frontier,305387
2002,NE,SOYBEANS,Furnas,358022
2002,NE,SOYBEANS,Gage,1091125
2002,NE,SOYBEANS,Garden,31755
2002,NE,SOYBEANS,Garfield,41219
2002,NE,SOYBEANS,Gosper,504210
2002,NE,SOYBEANS,Greeley,421064
2002,NE,SOYBEANS,Hall,329390
2002,NE,SOYBEANS,Hamilton,866733
2002,NE,SOYBEANS,Harlan,512040
2002,NE,SOYBEANS,Hayes,44503
2002,NE,SOYBEANS,Hitchcock,56607
2002,NE,SOYBEANS,Holt,587041
2002,NE,SOYBEANS,Howard,448710
2002,NE,SOYBEANS,Jefferson,731144
2002,NE,SOYBEANS,Johnson,370925
2002,NE,SOYBEANS,Kearney,727875
2002,NE,SOYBEANS,Keya Paha,42578
2002,NE,SOYBEANS,Knox,606668
2002,NE,SOYBEANS,Lancaster,957026
2002,NE,SOYBEANS,Lincoln,386979
2002,NE,SOYBEANS,Logan,71106
2002,NE,SOYBEANS,Loup,13899
2002,NE,SOYBEANS,Madison,793402
2002,NE,SOYBEANS,Merrick,535760
2002,NE,SOYBEANS,Nance,511177
2002,NE,SOYBEANS,Nemaha,951753
2002,NE,SOYBEANS,Nuckolls,439570
2002,NE,SOYBEANS,Otoe,956398
2002,NE,SOYBEANS,Perkins,182402
2002,NE,SOYBEANS,Phelps,1149040
2002,NE,SOYBEANS,Pierce,964844
2002,NE,SOYBEANS,Platte,849987
2002,NE,SOYBEANS,Polk,620637
2002,NE,SOYBEANS,Red Willow,149644
2002,NE,SOYBEANS,Richardson,741649
2002,NE,SOYBEANS,Rock,241088
2002,NE,SOYBEANS,Saline,707264
2002,NE,SOYBEANS,Sarpy,291936
2002,NE,SOYBEANS,Saunders,914574
2002,NE,SOYBEANS,Seward,805985
2002,NE,SOYBEANS,Sherman,318015
2002,NE,SOYBEANS,Stanton,533650
2002,NE,SOYBEANS,Thayer,648369
2002,NE,SOYBEANS,Thurston,642236
2002,NE,SOYBEANS,Valley,362234
2002,NE,SOYBEANS,Washington,505140
2002,NE,SOYBEANS,Wayne,911778
2002,NE,SOYBEANS,Webster,345526
2002,NE,SOYBEANS,Wheeler,139981
2002,NE,SOYBEANS,York,875033
2002,NE,WHEAT,Adams,54354
2002,NE,WHEAT,Antelope,0
2002,NE,WHEAT,Banner,498495
2002,NE,WHEAT,Boone,2372
2002,NE,WHEAT,Box Butte,678997
2002,NE,WHEAT,Buffalo,21010
2002,NE,WHEAT,Butler,3172
2002,NE,WHEAT,Cass,6498
2002,NE,WHEAT,Chase,503317
2002,NE,WHEAT,Cherry,5414
2002,NE,WHEAT,Cheyenne,1961884
2002,NE,WHEAT,Clay,18128
2002,NE,WHEAT,Colfax,282
2002,NE,WHEAT,Custer,88008
2002,NE,WHEAT,Dawes,180201
2002,NE,WHEAT,Dawson,38341
2002,NE,WHEAT,Deuel,873691
2002,NE,WHEAT,Dodge,1519
2002,NE,WHEAT,Douglas,1385
2002,NE,WHEAT,Dundy,478235
2002,NE,WHEAT,Fillmore,18636
2002,NE,WHEAT,Franklin,127756
2002,NE,WHEAT,Frontier,629685
2002,NE,WHEAT,Furnas,647077
2002,NE,WHEAT,Gage,169077
2002,NE,WHEAT,Gosper,149627
2002,NE,WHEAT,Greeley,4460
2002,NE,WHEAT,Hall,1901
2002,NE,WHEAT,Hamilton,1438
2002,NE,WHEAT,Harlan,286074
2002,NE,WHEAT,Hayes,514201
2002,NE,WHEAT,Hitchcock,1000711
2002,NE,WHEAT,Holt,43256
2002,NE,WHEAT,Howard,6127
2002,NE,WHEAT,Jefferson,165829
2002,NE,WHEAT,Johnson,17893
2002,NE,WHEAT,Kearney,51635
2002,NE,WHEAT,Keith,368976
2002,NE,WHEAT,Keya Paha,5854
2002,NE,WHEAT,Kimball,913304
2002,NE,WHEAT,Knox,839
2002,NE,WHEAT,Lancaster,37378
2002,NE,WHEAT,Lincoln,247079
2002,NE,WHEAT,Logan,16821
2002,NE,WHEAT,Loup,1854
2002,NE,WHEAT,Merrick,5423
2002,NE,WHEAT,Morrill,245876
2002,NE,WHEAT,Nance,22333
2002,NE,WHEAT,Nemaha,8308
2002,NE,WHEAT,Nuckolls,292255
2002,NE,WHEAT,Otoe,19411
2002,NE,WHEAT,Pawnee,28353
2002,NE,WHEAT,Perkins,1020307
2002,NE,WHEAT,Phelps,33670
2002,NE,WHEAT,Pierce,592
2002,NE,WHEAT,Platte,6054
2002,NE,WHEAT,Polk,3496
2002,NE,WHEAT,Red Willow,625666
2002,NE,WHEAT,Richardson,17238
2002,NE,WHEAT,Saline,81356
2002,NE,WHEAT,Saunders,15588
2002,NE,WHEAT,Scotts Bluff,72248
2002,NE,WHEAT,Seward,8597
2002,NE,WHEAT,Sheridan,397882
2002,NE,WHEAT,Sherman,15254
2002,NE,WHEAT,Sioux,21322
2002,NE,WHEAT,Thayer,190466
2002,NE,WHEAT,Valley,11082
2002,NE,WHEAT,Webster,217821
2002,NE,WHEAT,York,2180
2003,IA,CORN,Adair,1408968
2003,IA,CORN,Adams,920226
2003,IA,CORN,Allamakee,401106
2003,IA,CORN,Appanoose,617161
2003,IA,CORN,Audubon,1653856
2003,IA,CORN,Benton,1955590
2003,IA,CORN,Black Hawk,1347220
2003,IA,CORN,Boone,1963530
2003,IA,CORN,Bremer,942175
2003,IA,CORN,Buchanan,1664193
2003,IA,CORN,Buena Vista,2054129
2003,IA,CORN,Butler,1543443
2003,IA,CORN,Calhoun,2257838
2003,IA,CORN,Carroll,2300342
2003,IA,CORN,Cass,1753587
2003,IA,CORN,Cedar,2087265
2003,IA,CORN,Cerro Gordo,2271985
2003,IA,CORN,Cherokee,2190457
2003,IA,CORN,Chickasaw,1550091
2003,IA,CORN,Clarke,619984
2003,IA,CORN,Clay,1777416
2003,IA,CORN,Clayton,836198
2003,IA,CORN,Clinton,2548623
2003,IA,CORN,Crawford,3380344
2003,IA,CORN,Dallas,1895206
2003,IA,CORN,Davis,774164
2003,IA,CORN,Decatur,662102
2003,IA,CORN,Delaware,1779799
2003,IA,CORN,Des Moines,898445
2003,IA,CORN,Dickinson,1199218
2003,IA,CORN,Dubuque,1049783
2003,IA,CORN,E Pottawattamie,1690207
2003,IA,CORN,Emmet,1410454
2003,IA,CORN,Fayette,1488144
2003,IA,CORN,Floyd,1474912
2003,IA,CORN,Franklin,2169235
2003,IA,CORN,Fremont,2443037
2003,IA,CORN,Greene,2080279
2003,IA,CORN,Grundy,975075
2003,IA,CORN,Guthrie,1602991
2003,IA,CORN,Hamilton,2134846
2003,IA,CORN,Hancock,1830609
2003,IA,CORN,Hardin,2144435
2003,IA,CORN,Harrison,2234768
2003,IA,CORN,Henry,1259806
2003,IA,CORN,Howard,1673194
2003,IA,CORN,Humboldt,1321754
2003,IA,CORN,Ida,2212256
2003,IA,CORN,Iowa,1618898
2003,IA,CORN,Jackson,1059684
2003,IA,CORN,Jasper,2144337
2003,IA,CORN,Jefferson,1483436
2003,IA,CORN,Johnson,1714217
2003,IA,CORN,Jones,1547251
2003,IA,CORN,Keokuk,2319916
2003,IA,CORN,Kossuth,3558612
2003,IA,CORN,Lee,1283417
2003,IA,CORN,Linn,1605213
2003,IA,CORN,Louisa,1251509
2003,IA,CORN,Lucas,595645
2003,IA,CORN,Lyon,1996533
2003,IA,CORN,Madison,913525
2003,IA,CORN,Mahaska,1782214
2003,IA,CORN,Marshall,1988104
2003,IA,CORN,Mills,1653691
2003,IA,CORN,Mitchell,1948108
2003,IA,CORN,Monona,2237602
2003,IA,CORN,Monroe,681685
2003,IA,CORN,Montgomery,1312316
2003,IA,CORN,Muscatine,1344540
2003,IA,CORN,O Brien,1514251
2003,IA,CORN,Osceola,1277350
2003,IA,CORN,Page,1673624
2003,IA,CORN,Palo Alto,1988793
2003,IA,CORN,Plymouth,3711922
2003,IA,CORN,Pocahontas,2303382
2003,IA,CORN,Polk,1026809
2003,IA,CORN,Poweshiek,1474180
2003,IA,CORN,Ringgold,945621
2003,IA,CORN,Sac,2568425
2003,IA,CORN,Scott,1028664
2003,IA,CORN,Shelby,2607684
2003,IA,CORN,Sioux,2936371
2003,IA,CORN,Story,2283026
2003,IA,CORN,Tama,1776834
2003,IA,CORN,Taylor,1337010
2003,IA,CORN,Union,859557
2003,IA,CORN,W Pottawattamie,1854152
2003,IA,CORN,Wapello,1045216
2003,IA,CORN,Warren,1009620
2003,IA,CORN,Washington,2111987
2003,IA,CORN,Wayne,1176084
2003,IA,CORN,Webster,2410466
2003,IA,CORN,Winnebago,1511225
2003,IA,CORN,Winneshiek,1158715
2003,IA,CORN,Woodbury,3390786
2003,IA,CORN,Worth,1417892
2003,IA,CORN,Wright,2031189
2003,IA,SOYBEANS,Adair,631919
2003,IA,SOYBEANS,Adams,431700
2003,IA,SOYBEANS,Allamakee,120005
2003,IA,SOYBEANS,Appanoose,378496
2003,IA,SOYBEANS,Audubon,918230
2003,IA,SOYBEANS,Benton,931157
2003,IA,SOYBEANS,Black Hawk,553112
2003,IA,SOYBEANS,Boone,893778
2003,IA,SOYBEANS,Bremer,414633
2003,IA,SOYBEANS,Buchanan,536281
2003,IA,SOYBEANS,Buena Vista,1231675
2003,IA,SOYBEANS,Butler,626616
2003,IA,SOYBEANS,Calhoun,1419689
2003,IA,SOYBEANS,Carroll,1131370
2003,IA,SOYBEANS,Cass,890209
2003,IA,SOYBEANS,Cedar,853351
2003,IA,SOYBEANS,Cerro Gordo,1148309
2003,IA,SOYBEANS,Cherokee,1265892
2003,IA,SOYBEANS,Chickasaw,694594
2003,IA,SOYBEANS,Clarke,379162
2003,IA,SOYBEANS,Clay,1088024
2003,IA,SOYBEANS,Clayton,214664
2003,IA,SOYBEANS,Clinton,837673
2003,IA,SOYBEANS,Crawford,1600133
2003,IA,SOYBEANS,Dallas,805045
2003,IA,SOYBEANS,Davis,376841
2003,IA,SOYBEANS,Decatur,392958
2003,IA,SOYBEANS,Delaware,425938
2003,IA,SOYBEANS,Des Moines,232817
2003,IA,SOYBEANS,Dickinson,709305
2003,IA,SOYBEANS,Dubuque,194159
2003,IA,SOYBEANS,E Pottawattamie,886192
2003,IA,SOYBEANS,Emmet,732076
2003,IA,SOYBEANS,Fayette,638080
2003,IA,SOYBEANS,Floyd,674912
2003,IA,SOYBEANS,Franklin,1000668
2003,IA,SOYBEANS,Fremont,1377177
2003,IA,SOYBEANS,Greene,1092850
2003,IA,SOYBEANS,Grundy,535297
2003,IA,SOYBEANS,Guthrie,837058
2003,IA,SOYBEANS,Hamilton,1068325
2003,IA,SOYBEANS,Hancock,954285
2003,IA,SOYBEANS,Hardin,853574
2003,IA,SOYBEANS,Harrison,1222857
2003,IA,SOYBEANS,Henry,415699
2003,IA,SOYBEANS,Howard,872945
2003,IA,SOYBEANS,Humboldt,838388
2003,IA,SOYBEANS,Ida,1213831
2003,IA,SOYBEANS,Iowa,620409
2003,IA,SOYBEANS,Jackson,260843
2003,IA,SOYBEANS,Jasper,856533
2003,IA,SOYBEANS,Jefferson,487951
2003,IA,SOYBEANS,Jones,425149
2003,IA,SOYBEANS,Keokuk,817349
2003,IA,SOYBEANS,Kossuth,1873707
2003,IA,SOYBEANS,Lee,407393
2003,IA,SOYBEANS,Linn,685614
2003,IA,SOYBEANS,Louisa,398802
2003,IA,SOYBEANS,Lucas,278112
2003,IA,SOYBEANS,Lyon,1072909
2003,IA,SOYBEANS,Madison,455393
2003,IA,SOYBEANS,Mahaska,692295
2003,IA,SOYBEANS,Marion,427817
2003,IA,SOYBEANS,Marshall,969884
2003,IA,SOYBEANS,Mills,918592
2003,IA,SOYBEANS,Mitchell,824200
2003,IA,SOYBEANS,Monona,1425429
2003,IA,SOYBEANS,Monroe,361721
2003,IA,SOYBEANS,Montgomery,713225
2003,IA,SOYBEANS,Muscatine,536166
2003,IA,SOYBEANS,O Brien,995800
2003,IA,SOYBEANS,Osceola,857097
2003,IA,SOYBEANS,Page,910360
2003,IA,SOYBEANS,Palo Alto,1081281
2003,IA,SOYBEANS,Plymouth,2157606
2003,IA,SOYBEANS,Pocahontas,1378602
2003,IA,SOYBEANS,Polk,468968
2003,IA,SOYBEANS,Poweshiek,596696
2003,IA,SOYBEANS,Ringgold,459023
2003,IA,SOYBEANS,Sac,1433851
2003,IA,SOYBEANS,Scott,311726
2003,IA,SOYBEANS,Shelby,1304859
2003,IA,SOYBEANS,Sioux,1394108
2003,IA,SOYBEANS,Story,1049552
2003,IA,SOYBEANS,Taylor,668611
2003,IA,SOYBEANS,Union,431462
